"","new_col"
"5040","8EGM1,7EGN0,11LR0,4EGY1,1BR1,7EGN1,1DY0,12HV0,14EIQ1,4EGY1,3DRU0,3PS1,14EIQ1,4EGY1"
"5041","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EGU0,7EGU1,2EGQ0,3DKS0,12IZ0,3CRU0,3CQX0,11LQ0,1CM0,1BP1,12GR0,3BQV0"
"5042","8EGQ0,11LV0,4EGX0,4EGX0,12JN0,7EGP1,1BD1,14EIQ0,13CK0,3QU1,4EGX0,1CI1,1DG1"
"5043","8EGM1,7EGY1,4EGV1,11LR0,12HV0,14EIQ1,1BJ0,1AV0,13CF1,3DIY0,7EGY0"
"5044","8EGO0,11LV0,4EGY0,4EGY1,1BD1,7EGW0,7EGW1,2EGQ0,3DKS0,12IZ0,3CRU0,3CQX0,11LQ0,1CM1,1CS1,6EGM0,12GK0,2EGQ0,6EGM0"
"5045","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5046","8EGQ0,11LV0,4EGX0,4EGX0,12JN0,7EGT0,12IX0,14EHU0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5047","8EGQ0,11LV0,4EGV0,4EGV1,1BD1,7EGN0,7EGN0,6EGQ0,13EN0,2EGQ0,1DT0,4EGV0"
"5048","8EGM1,7EGP0,11LR0,4EGX1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGO0,7EGP0"
"5049","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGP1,1BD0,6EGQ0,4EHJ0,6EGQ0,6EGQ0"
"5050","8EGM1,7EGP0,11LR0,4EGX1,1BR0,14EIQ0,1AZ0,4EGX0,13EI1,1AT0"
"5051","8EGP0,11LV0,4EGN0,4EGN0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5052","8EGM1,7EGU0,11LR0,4EGT1,1BR0,14EIQ0,1AZ1,12HV0,2EGT0,9EGQ1,3NY1,3AFU1,3AGJ1,14EIQ1,3DGV0,3CDY1,2EGT0,3CNT1,1BL0,3DFT0,7EGU0"
"5053","8EGP0,11LV0,4EGP0,4EGP0,12JN0,7EGU0,12IX0,14EGS0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5054","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGT0,12IX0,14EIQ0,13BZ0,3MO1,6EGS0,1DI0,6EGS0,1BZ1,1CE1"
"5055","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5056","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGY0,12IX0,14EGV0,13BZ0,3MO1,6EGM0,1DI1,3NS1,7EGY1,4EGX0,3BHT1,3BKM1,3DNY0"
"5057","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EGW0,7EGW1,2EGO0,3DKS0,12IZ0,3CRU0,3CQX0,11LQ0,1CM0,1BP0,14EIQ0,3CFV1,3CIZ0"
"5058","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5059","8EGM1,7EGP0,11LR0,4EGX1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI0,8EGM0,13BT0,2EGS0,7EGP0,4EGX0"
"5060","8EGM1,7EGT0,11LR0,4EHJ1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGQ1,3NY1,3AFU1,3AGJ1,14EIQ1,3DGV0,3CDY0,7EGT1,13AJ1,3AOW1,3BCY1,3BFS1,4EHJ0"
"5061","8EGM1,7EGW1,4EGV1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGW0,4EGV0,14EIQ1,3ANV1,3DWZ0,3BEX0,11JX0,4EGV1,2EGO1,3AOQ1"
"5062","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5063","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5064","8EGM1,7EHI0,11LR0,4EHJ1,1BR1,7EHI1,1DY0,12HV0,14EIQ1,4EHJ0,14EIQ0,3ANY1,13CI1,4EHJ0,2EGQ1,13ET1,2EGQ1"
"5065","8EGQ0,11LV0,4EGT0,4EGT0,12JN0,7EGP1,1BD0,6EGQ0,4EGT0,6EGQ0,6EGQ0"
"5066","8EGR1,7EGN0,11LR0,4EGX1,1BR1,7EGN1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI0,8EGR1,3DFX0,1BX0"
"5067","8EGO0,11LV0,4EGM0,4EGM0,12JN0,7EGP1,1BD1,14EIQ0,13CK0,3QU1,4EGM1,1DG1,4EGM0,1DM1,6EGQ1,7EGP0"
"5068","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EGQ1,1CG0,3DNW0,9EGN0,13CK0,3AMN0,3AHO1,10EGM0"
"5069","8EGQ0,11LV0,4EGQ0,4EGQ0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGR0,1DI0,6EGR1,3DNZ0"
"5070","8EGP0,11LV0,4EGV0,4EGV1,1BD1,7EGW0,7EGW1,2EGO0,3DKS0,12IZ0,3CRU0,3CQX0,11LQ0,1CM0,1BP1,12GR0,3BQV0"
"5071","8EGR1,7EGW1,4EGY1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGW0,4EGY0,14EIQ1,3ANV1,3DWZ1,3EGI1"
"5072","8EGM1,7EGT0,11LR0,4EHJ1,1BR0,14EIQ0,1AZ1,12HV0,2EGS0,9EGQ1,3NY1,3AFU1,3AGJ1,14EIQ1,3DGV1,7EGT0,4EHJ0,3EFS0,7EGT1,1BJ0,1BH0"
"5073","8EGN0,11LV1,1AJ1,4EGW1"
"5074","8EGQ0,11LV0,4EGX0,4EGX0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ0"
"5075","8EGQ0,11LV0,4EHJ0,4EHJ0,12JN0,7EGU0,12IX0,14EIQ0,13BZ1,2EGQ0,7EGU0,6EGR0,13CE1,4EHJ1,3BEF1,3BEZ1,1AH1,1BX0"
"5076","8EGP0,11LV0,4EGV0,4EGV1,1BD0,12IO0,13FS0,6EGQ0,3DIO0,3UW1,1AZ0"
"5077","8EGM1,7EHI0,11LR0,4EHJ1,1BR1,7EHI1,1DY0,12HV0,14EIQ1,4EHJ0,14EIQ0,3ANY1,13CI0,8EGM0,13BT0,2EGO0,7EHI0,4EHJ1,3BEK1,3DEI0"
"5078","8EGM1,7EGW1,4EGY1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGW0,4EGY0,14EIQ1,3ANV1,3DWZ0,3BEX1,1BT1,13CW1,2EGT1,1CI1,1CM0"
"5079","8EGM1,7EGW1,4EGY1,11LR1,1FN0"
"5080","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGQ1,1BD0,6EGQ0,4EHJ0,6EGQ0,6EGQ0"
"5081","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGT0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5082","8EGR1,7EGQ1,4EGT1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE0,4EGT1,2EGR1,2EGR1,8EGR0,4EGT1"
"5083","8EGM1,7EGQ1,4EGY1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE1,2EGQ1,14EIQ1,3DQR0,3ADZ1,9EGQ1,13BW1,1CI1"
"5084","8EGN0,11LV0,4EGT0,4EGT0,12JN0,7EGX1,1BD1,14EIQ0,13CK1,1CQ0,6EGM0,4EGT0,7EGX1,1CH0,1BL0,7EGX0"
"5085","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5086","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EGU0,7EGU1,2EGS1,6EGQ0,8EGN0,1BF1,1DV0,9EGO1,1BP0"
"5087","8EGM1,7EGY1,4EHJ0,11LR1,1EF0"
"5088","8EGM1,7EGW1,4EGY1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGW0,4EGY0,14EIQ1,3ANV0,8EGM0,4EGY1,2EGO0"
"5089","8EGM1,7EGP0,11LR0,4EGX1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGQ1,3NY1,3AFU1,3AGJ1,14EIQ1,3DGV0,3CDY0,7EGP0,3AHR1,1BJ0,2EGQ1,7EGP0,3BER0,13DH0"
"5090","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGX1,1BD1,14EIQ0,13CK0,3QU1,4EGX0,1CI1,1DG0,8EGN1,7EGX1,3ACY1,3AIM1,6EGR0,3CQY1,3DGP1"
"5091","8EGM1,7EGY1,4EGX0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX0,4EGX1,1CG0,3AEK1,1BH1,3ALQ1,7EGY0,13CP0"
"5092","8EGP0,11LV0,4EGN0,4EGN0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5093","8EGM1,7EGP0,11LR0,4EGM0,7EGP1,4EGM1,12GI0,9EGQ0,3AFM1,1BL1,1BN1,2EGQ1,3BEY0"
"5094","8EGM1,7EGQ1,4EHJ0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EHJ1,13DY0,3CUZ1,3DJY0,3DGW0,7EGQ1,9EGQ1,3DGJ0,3DFJ1,1DL1"
"5095","8EGP0,11LV0,4EGX0,4EGX0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5096","8EGQ0,11LV0,4EHJ0,4EHJ0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGR0,1DI0,6EGR1,3DNZ0"
"5097","8EGM1,7EGY1,4EGX0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX0,4EGX1,1CG0,3AEK1,1BH1,3ALQ1,7EGY0,13CP0"
"5098","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGP0,1DI0,6EGP0,1BZ1,1CE1"
"5099","8EGM1,7EGW1,4EHJ0,11LR0,12HX0,13BN1,1BF0,7EGW1,4EHJ0,3DSZ0,9EGN1"
"5100","8EGM1,7EGX0,11LR0,4EHJ1,1BR1,7EGX1,1DY0,12HV0,14EIQ1,4EHJ0,14EIQ0,3ANY1,13CI1,4EHJ0,2EGO0,1DS0,3BFR0,13EK1"
"5101","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGP1,1BD1,14EIQ0,13CK0,3QU1,4EGX0,1CI0"
"5102","8EGM1,7EGZ1,4EGV1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGZ0,4EGV0,14EIQ1,3ANV1,3DWZ0,3BEX1,1BT1,13CW0,2EGQ1,4EGV1,3BNP1,1CQ0,1CM1,2EGQ0"
"5103","8EGM1,7EGY1,4EGX0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGX0,7EGY0,3BGN1,2EGQ0,3DIM1,1BO1,1BT1,3DKY1,3DNX1,1CE1,1CQ1,1DM1,2EGQ1"
"5104","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EHI1,1BD1,14EIQ0,13CK0,3QU1,4EGX0,1CI0"
"5105","8EGM1,7EGP0,11LR1,1DU0"
"5106","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EGQ1,1CG0,3DNW0,9EGQ0,13CK0,3AMN0,3AHO1,10EGM0"
"5107","8EGM1,7EGP0,11LR1,1DU0"
"5108","8EGO0,11LV0,4EHJ0,4EHJ0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ0"
"5109","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ1,1CE1"
"5110","8EGM1,7EHI0,11LR0,4EGV1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGQ1,3NY1,3AFU1,3AGJ1,14EIQ1,3DGV0,3CDY0,7EHI0,3AHR1,1BJ1,3BKL0,4EGV1,1BN0"
"5111","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EGQ1,1CG1,13BW1,12HK0,2EGQ0,3ACO1,3APS1,6EGQ0,3ATX1,7EGQ1,13CG1,9EGQ1,13DO0,8EGN1"
"5112","8EGM1,7EGR0,11LR0,4EHJ1,1BR1,7EGR0,14EIQ0,12HU0,4EHJ0,2EGS0,13FR0,3PQ1,4EHJ0,7EGR0"
"5113","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EHI0,7EHI0,6EGQ0,13EN0,2EGQ0,1DT0,4EGV0"
"5114","8EGM1,7EGT0,11LR0,4EHJ1,1BR1,7EGT1,1DY0,12HV0,14EIQ1,4EHJ0,14EIQ0,3ANY0,2EGQ0,3AFI1,2EGQ0,7EGT0"
"5115","8EGN0,11LV0,4EGT0,4EGT0,12JN0,7EGV0,12IX0,14EIQ0,13BZ1,2EGQ0,7EGV0,6EGQ0,13CE1,4EGT0"
"5116","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGT0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5117","8EGM1,7EGZ1,4EGY1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGZ0,4EGY0,14EIQ1,3ANV0,8EGM0,4EGY1,2EGQ1,9EGQ1,3AMT0,1BL1,1CQ0"
"5118","8EGM1,7EGP0,11LR0,4EGX1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO0,3APW1,3BFM1,3BIW1,9EGQ0,13BW1,1BT1,3BKV1,3CDO0,2EGQ1,1CL0,7EGP1,3BNT0,3BMP0"
"5119","8EGM1,7EGQ1,4EHJ0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EHJ1,13DY1"
"5120","8EGP0,11LV0,4EGX0,4EGX0,12JN0,7EGP1,1BD0,6EGQ0,4EGX0,6EGQ0,6EGQ0"
"5121","8EGM1,7EGQ1,4EGV1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE0,4EGV0,13DO0,13CN1,3BET0,13DE1"
"5122","8EGQ0,11LV0,4EGU0,4EGU0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI1,3NS1,7EGN0,3DRX0"
"5123","8EGM1,7EGW1,4EGU0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGU1,13DY0,3CUZ0,2EGS0,7EGW0,3CQT0,3AVZ1"
"5124","8EGM1,7EGS0,11LR0,4EGU1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGQ1,3NY1,3AFU0,13DO0,7EGS0"
"5125","8EGM1,7EGW1,4EHI1,11LR1,1FN0"
"5126","8EGM1,7EGQ1,4EGV1,11LR0,12HV0,14EIQ1,1BJ0,1AV1,8EGM0,4EGV1,3DNT0,2EGQ0,7EGQ1,1BH0,3CHT0,3BOQ0,3ADF1,3BCH1,3BDF1,1BF0"
"5127","8EGN0,11LV0,4EGV0,4EGV1,1BD0,12IO0,13FS0,6EGQ0,3DIO1,3DIP1,7EGY0"
"5128","8EGO0,11LV0,4EHJ0,4EHJ0,12JN0,7EGY0,12IX1,4EHJ0,13CQ0"
"5129","8EGM1,7EGW1,4EGY1,11LR0,12HV0,14EIQ1,1BJ0,1AV1,8EGM0,4EGY0,3DQT0,11IT0,1BD0,3BCX1,3CNY0,4EGY1"
"5130","8EGO0,11LV0,4EGX0,4EGX0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI1,3NS1,7EGU0,3DRX0"
"5131","8EGM1,7EGP0,11LR0,4EGX1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI1,4EGX0,2EGQ1,13ET0,13CK1,3DFL1,3EFY0,13CX0,1DP1"
"5132","8EGM1,7EGW1,4EGV1,11LR0,12HV0,14EIQ1,1BJ0,1AV1,8EGM0,4EGV1,3DNT0,2EGQ0,7EGW0,3DHY0,3CTU0,3BGV1,13DE0,1BD1,3BTW0,3BPU0"
"5133","8EGO0,11LV0,4EGX0,4EGX0,12JN0,7EGP1,1BD0,6EGQ0,4EGX0,6EGQ0,6EGQ0"
"5134","8EGP0,11LV0,4EGX0,4EGX0,12JN0,7EGS0,12IX0,14EIQ0,13BZ1,2EGQ0,7EGS0,6EGQ0,13CE1,4EGX0"
"5135","8EGN0,11LV0,4EGV0,4EGV1,1BD0,12IO0,13FS0,6EGQ0,3DIO0,3UW1,1AZ1,7EGY1,3BJW1,3BTZ0"
"5136","8EGM1,7EGZ1,4EGX0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGX0,7EGZ1,3BDI1,2EGQ1,7EGZ0,2EGQ1,3CIJ1"
"5137","8EGM1,7EGQ1,4EGV1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE0,4EGV0,13DO0,13CN1,3BET1"
"5138","8EGM1,7EGW1,4EGV1,11LR0,12HV1,14EIQ1,1BC1,1EF0,4EGV1"
"5139","8EGP0,11LV0,4EGV0,4EGV1,1BD0,12IO0,13FS0,6EGQ0,3DIO1,3DIP1,7EGQ0"
"5140","8EGO0,11LV0,4EGN0,4EGN0,12JN0,7EGU0,12IX0,14EHY0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5141","8EGQ0,11LV0,4EGU0,4EGU0,12JN0,7EGW1,1BD1,14EIQ0,13CK0,3QU1,4EGU1,1DG1,4EGU0,1DM0,8EGQ0"
"5142","8EGM1,7EGQ1,4EGX0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGX0,7EGQ0,3BGN0,3BEW1"
"5143","8EGN0,11LV0,4EGN0,4EGN0,12JN0,7EGP1,1BD1,14EIQ0,13CK0,3QU1,4EGN1,1DG0,13BW1,6EGQ0,12HI0,1CG0,8EGN0,7EGP1,3ARZ1,3ASW1,9EGO0"
"5144","8EGQ0,11LV0,4EGR0,4EGR0,12JN0,7EHI1,1BD1,14EIQ0,13CK1,1CQ1,3DPU0,13CT1,8EGQ0,2EGQ0,4EGR0"
"5145","8EGQ0,11LV0,4EGX0,4EGX0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ0"
"5146","8EGM1,7EGX0,11LR0,4EGU1,1BR1,7EGX1,1DY0,12HV0,14EIQ1,4EGU0,14EIQ0,3ANY1,13CI1,4EGU1,7EGX1,2EGO1"
"5147","8EGP0,11LV0,4EGX0,4EGX0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGO1,7EGY1,3CET0"
"5148","8EGM1,7EGN0,11LR0,4EGW1,1BR1,7EGN1,1DY0,12HV0,14EIQ1,4EGW1,3DRU0,3PS1,14EIQ1,4EGW0,13BD1,7EGN1,7EGN0,8EGM0,2EGT1,1BX1,3BIR0,3ADT0"
"5149","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5150","8EGN0,11LV0,4EGY0,4EGY1,1BD1,7EGP0,7EGP0,6EGQ0,13EN0,2EGQ0,1DT0,4EGY1,3CGS1,1BU0"
"5151","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGR0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ1,1CE1"
"5152","8EGP0,11LV0,4EGX0,4EGX0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5153","8EGN0,11LV0,4EGV0,4EGV1,1BD0,12IO0,13FS0,6EGQ0,3DIO1,3DIP1,7EGQ0"
"5154","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGQ1,1BD0,6EGQ0,4EGX0,6EGQ0,6EGQ0"
"5155","8EGM1,7EGU0,11LR0,4EGX1,1BR0,14EHP0,1AZ1,12HV0,2EGQ0,9EGQ1,3NY1,3AFU1,3AGJ1,14EHP1,3DGV0,3CDY0,7EGU1,13AJ1,3AOW0,3AKO0,7EGU1,1BK0"
"5156","8EGM1,7EHI0,11LR0,4EHJ1,1BR1,7EHI1,1DY0,12HV0,14EIQ1,4EHJ0,14EIQ0,3ANY1,13CI1,4EHJ0,2EGR1,13ET0,13CK1,3DFL0,3CLP0,3CEV0,3CDT0,13CO1,7EHI1,13DY0,1CJ1,1CN1,1CX0"
"5157","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGP1,1BD1,14EIQ0,13CK1,1CQ0,6EGQ0,4EHJ1,3UX1,11LP0,8EGP0"
"5158","8EGQ0,11LV0,4EGX0,4EGX0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ0"
"5159","8EGR1,7EGN0,11LR0,4EGT1,1BR0,14EIQ0,1AZ0,4EGT0,13EI0,14EIQ0,9EGM1,4EGT1,1AW0"
"5160","8EGM1,7EGQ1,4EGV1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE1,2EGS0,4EGV1,3DFG0,13BR1,1DS0,13EI0"
"5161","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGP0,1DI0,6EGP0,1BZ1,1CE1"
"5162","8EGQ0,11LV0,4EHJ0,4EHJ0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ0"
"5163","8EGM1,7EGR0,11LR0,4EHJ1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGQ1,3NY1,3AFU1,3AGJ1,14EIQ1,3DGV0,3CDY0,7EGR0,3AHR1,1BJ0,2EGQ1,7EGR1,4EHJ1,3ANX1"
"5164","8EGO0,11LV0,4EHJ0,4EHJ0,12JN0,7EGP1,1BD1,14EHN0,13CK0,3QU1,4EHJ1,1DG0,13BW1,6EGO0,12HI0,1CG1,3DLR0"
"5165","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGR0,1DI0,6EGR1,3DNZ0"
"5166","8EGM1,7EGU0,11LR0,4EGX1,1BR1,7EGU0,14EIQ0,12HU0,4EGX0,2EGQ1,14EIQ1,5T0,13FK0,14EIQ0,1BT1,1CM1,7EGU0,3EFP0,11KM0,3BDO1,3BEI1,4EGX0,9EGQ0,13DJ0,1CO1"
"5167","8EGP0,11LV0,4EGX0,4EGX0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5168","8EGM1,7EGQ1,4EGY1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE1,2EGQ1,14EIQ1,3DQR0,3ADZ1,9EGQ1,13BW1,1CI1"
"5169","8EGQ0,11LV0,4EHJ0,4EHJ0,12JN0,7EGW1,1BD1,14EIQ0,13CK0,3QU1,4EHJ1,1DG0,13BW0"
"5170","8EGN0,11LV0,4EGQ0,4EGQ0,12JN0,7EGP1,1BD1,14EIK1,3DER0,9EGQ0"
"5171","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"5172","8EGP0,11LV0,4EGV0,4EGV1,1BD0,12IO0,13FS0,6EGQ0,3DIO0,3UW1,1AZ0"
"5173","8EGM1,7EGZ1,4EGY1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGZ0,4EGY0,14EIQ1,3ANV1,3DWZ0,3BEX0,11JX0,4EGY1,2EGQ1,3AOQ1"
"5174","8EGM1,7EGU0,11LR0,4EGO1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGO0,7EGU0"
"5175","8EGM1,7EHI0,11LR0,4EGX1,1BR1,7EHI1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY0,2EGQ0,3AFI1,2EGQ0,7EHI1,1CQ0,7EHI0,1BT1,13CK0"
"5176","8EGM1,7EGY1,4EGN0,11LR0,12HX0,13BN0,7EGY0,3DMW0,3BHM0,3BEO0,13BG0"
"5177","8EGM1,7EGZ1,4EGX0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGX0,7EGZ1,3BDI1,2EGQ1,7EGZ0,2EGQ1,3CIJ1"
"5178","8EGN0,11LV0,4EGM0,4EGM0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ1,1CE1"
"5179","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ0"
"5180","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EHI1,1BD1,14EIQ0,13CK0,3QU0,6EGM0,2EGN0"
"5181","8EGN0,11LV0,4EGY0,4EGY1,1BD1,7EGX1,1CG1,13BW1,12HK0,2EGT0,3ACO1,3APS0,7EGX0"
"5182","8EGM1,7EGW1,4EGV1,11LR0,12HV0,14EIQ1,1BJ0,1AV1,8EGM0,4EGV1,3DNT0,2EGS1,3AFX1,13EY0"
"5183","8EGP0,11LV0,4EGX0,4EGX0,12JN0,7EGT0,12IX0,14EIQ0,13BZ1,2EGQ0,7EGT0,6EGQ0,13CE1,4EGX0"
"5184","8EGN0,11LV1,1AJ1,4EHJ1"
"5185","8EGM1,7EGU0,11LR0,4EGU1,1BR1,7EGU0,14EIQ0,12HU0,4EGU0,2EGQ1,14EIQ1,5T0,13FK0,14EIQ0,1BT1,1CM1,7EGU0,3EFP0,11KM0,3BDO0"
"5186","8EGN0,11LV0,4EGV0,4EGV1,1BD0,12IO0,13FS0,6EGQ0,3DIO0,3UW1,1AZ0"
"5187","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ1,1CE0,4EHJ1,7EGY0"
"5188","8EGP0,11LV0,4EGX0,4EGX0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
